"Record Id","Institution Name","Institution Owner.id","Institution Owner","Zoho old ID","Europeana org. ID"
zcrm_486281000000949585,"Treasury of Zwettl Abbey",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046211124,
zcrm_486281000000949586,"Piarist Monastery Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046211132,
zcrm_486281000000949587,"Library of the Jewish Theological Seminary – University of Jewish Studies",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046235001,
zcrm_486281000000949588,"The Association of French-speaking archivists of Belgium (AAFB)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046256001,
zcrm_486281000000949589,"Slides Archive of the Art History Seminar at University of Hamburg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260001,
zcrm_486281000000949590,"Images of City of Linköping",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260006,
zcrm_486281000000949591,"National Archives of France",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260014,
zcrm_486281000000949592,"Värmland Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260019,
zcrm_486281000000949593,"Irish Qualitative Data Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260024,
zcrm_486281000000949594,"Buzau County Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046260029,
zcrm_486281000000949595,"Royal Conservatoire of Scotland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046266001,
zcrm_486281000000949596,"Horn Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046266006,
zcrm_486281000000949597,"Norwegian Emigrant Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046267323,
zcrm_486281000000949598,"Theater History Collections at the Freie Universität Berlin",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268001,
zcrm_486281000000949599,"Lisbon's Film & Theatre School",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268006,
zcrm_486281000000949600,"Schönwalde Village Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268011,
zcrm_486281000000949601,"University College Dublin's School of History and Archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268016,
zcrm_486281000000949602,"Archaeological Museum of Chania",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268021,
zcrm_486281000000949603,"Slovenian National Theater Drama Ljubljana",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268026,
zcrm_486281000000949604,"Slovenian Theater Institute",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268031,
zcrm_486281000000949605,"Administrative Center of Municipality Heers",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268036,
zcrm_486281000000949606,"Madeira Arts Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268041,
zcrm_486281000000949607,"Styrian State Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268046,
zcrm_486281000000949608,"Forbidden Music Regained",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268051,
zcrm_486281000000949609,"Liszt Ferenc Memorial Museum and Research Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268056,
zcrm_486281000000949610,"United Hungarian Jewish Community",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268061,
zcrm_486281000000949611,"Borštnik Theatre Festival",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268066,
zcrm_486281000000949612,"Noranda Earth Sciences Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268071,
zcrm_486281000000949613,"Committee for Pontic Studies",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046268076,
zcrm_486281000000949614,"Luigi Einaudi Foundation Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275010,
zcrm_486281000000949615,"Zsigmond Móricz County and City Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275015,
zcrm_486281000000949616,"Hungarian Central Statistical Office Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275020,
zcrm_486281000000949617,"Malta Virtual Emigration Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275025,
zcrm_486281000000949618,"Museum of West Bohemia in Pilsen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275030,
zcrm_486281000000949619,"Finnish Literature Society",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275035,
zcrm_486281000000949620,"Bezalel Academy of Arts and Design",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275040,
zcrm_486281000000949621,"School of Oriental and African Studies",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275045,
zcrm_486281000000949622,"Friends of Heverleebos and Meerdaalwoud",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046275050,
zcrm_486281000000949623,"City Museum Bree",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292001,
zcrm_486281000000949624,"Limbaži Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292006,
zcrm_486281000000949625,"Angoulême Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292011,
zcrm_486281000000949626,"College of Piping",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292016,
zcrm_486281000000949627,"Ivan Tavčar Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292021,
zcrm_486281000000949628,"Raptor Research Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292026,
zcrm_486281000000949629,"Online Computer Library Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292031,
zcrm_486281000000949630,"Soundscape Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046292036,
zcrm_486281000000949631,"UCD School of Irish, Celtic Studies, Irish Folklore and Linguistics",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341001,
zcrm_486281000000949632,"Regional Archives Nova Gorica",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341006,
zcrm_486281000000949633,"Slovenian Youth Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341011,
zcrm_486281000000949634,"Kynžvart Castle",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341016,
zcrm_486281000000949635,"National Library of Bari",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341021,
zcrm_486281000000949636,"Russell-Cotes Art Gallery & Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341026,
zcrm_486281000000949637,"Conservatory of Art and History",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341031,
zcrm_486281000000949638,"The Ethnographic Open-Air Museum of Latvia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046341036,
zcrm_486281000000949639,"Cork LGBT Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344001,
zcrm_486281000000949640,"Deelen Airbase Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344006,
zcrm_486281000000949641,"North Bohemian Research Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344011,
zcrm_486281000000949642,Villerscollege,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344016,
zcrm_486281000000949643,"National Museum of the Royal Navy",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344021,
zcrm_486281000000949644,"Military History Institute Prague",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046344026,
zcrm_486281000000949645,"Slovene National Theatre Nova Gorica",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348001,
zcrm_486281000000949646,"Kaiser Franz Josef Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348006,
zcrm_486281000000949647,"Kuldiga District Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348011,
zcrm_486281000000949648,"Janis Rozentāls Saldus History and Art Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348021,
zcrm_486281000000949649,"Lithuanian Railway Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348026,
zcrm_486281000000949650,"Powell-Cotton Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348031,
zcrm_486281000000949651,"Historical Museum Frankfurt",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348036,
zcrm_486281000000949652,"Ljubljana City Theater",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348041,
zcrm_486281000000949653,"Museum and Gallery Mlejn",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046348047,
zcrm_486281000000949654,"Madeira Archives and Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046351006,
zcrm_486281000000949655,"The Budapest University of Technology and Economics",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046351011,
zcrm_486281000000949656,"Bauska Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046357143,
zcrm_486281000000949657,"Ivan Vazov National Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046357148,
zcrm_486281000000949658,"Parliamentary Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046357153,
zcrm_486281000000949659,"Digital Historical Map Library of Extremadura",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393001,
zcrm_486281000000949660,"GoTellGo Cultural Association",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393006,
zcrm_486281000000949661,"Dr Witold Bełza Provincial and Municipal Public Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393011,
zcrm_486281000000949662,"Collection Lanfiuti-Baldi",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393016,
zcrm_486281000000949663,"Vác Cathedral Treasury and Diocesan Collection",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393021,
zcrm_486281000000949664,"Central Museum of Disaster Management",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393026,
zcrm_486281000000949665,"National Accordion Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393031,
zcrm_486281000000949666,"3 Pilots - 1 War",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393036,
zcrm_486281000000949667,"Ljubljana Puppet Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046393041,
zcrm_486281000000949668,"Invisible Women",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046409037,
zcrm_486281000000949669,"Visitor's-Centrum Lieteberg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414001,
zcrm_486281000000949670,"Museum of Village Culture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414006,
zcrm_486281000000949671,"Lazzerini Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414011,
zcrm_486281000000949672,"House of the Wannsee Conference",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414016,
zcrm_486281000000949673,"National Museums Liverpool",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414021,
zcrm_486281000000949674,"German Shoe Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414026,
zcrm_486281000000949675,"Cliffe Castle Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046414031,
zcrm_486281000000949676,"Royal Birmingham Conservatoire",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437001,
zcrm_486281000000949677,"Celje City Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437006,
zcrm_486281000000949935,"Kočevje Regional Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437011,
zcrm_486281000000949936,"Labenche Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437016,
zcrm_486281000000949937,"Museum of Folk Musical Instruments",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437021,
zcrm_486281000000949938,"Museum of Fine Arts of Rennes",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437026,
zcrm_486281000000949939,"University of Rijeka, Faculty of Medicine",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046437031,
zcrm_486281000000949940,"Museum of the Holy Monastery of Kykkos",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046442001,
zcrm_486281000000949941,"The Collection of the Semse",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046442006,
zcrm_486281000000949942,"Kirklees Museums and Galleries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046442011,
zcrm_486281000000949943,"Patrimonio Nacional",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046448001,
zcrm_486281000000949944,"Portuguese Court of Auditors",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046477001,
zcrm_486281000000949945,"Library of the National Republican Guard",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046477006,
zcrm_486281000000949946,"Warrington Museum & Art Gallery",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046477011,
zcrm_486281000000949947,"Arts and Culture in Education Research Repository",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046478001,
zcrm_486281000000949948,"National Museum of Ethnography",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046478006,
zcrm_486281000000949949,"University of Rijeka, Faculty of Economics and Business",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046478011,
zcrm_486281000000949950,"Kočevje Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046478016,
zcrm_486281000000949951,"Centre for the Promotion of Popular and Traditional Catalan Culture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479001,
zcrm_486281000000949952,"Périgord Museum of Art and Archaeology",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479015,
zcrm_486281000000949953,"Barrois Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479020,
zcrm_486281000000949954,"International Anthony Burgess Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479025,
zcrm_486281000000949955,"Castle Museum of Gien",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479033,
zcrm_486281000000949956,"Nou Barris Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479038,
zcrm_486281000000949957,"Fages de Climent Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479043,
zcrm_486281000000949958,"Cyfarthfa Castle Museum & Art Gallery",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479048,
zcrm_486281000000949959,"Museum of the Hospice Saint-Roch",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479053,
zcrm_486281000000949960,"Manchester Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479058,
zcrm_486281000000949961,"The National Museum in Poznań",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046479063,
zcrm_486281000000949962,"Archive of the German Women’s Movement",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046487001,
zcrm_486281000000949963,"Museum of National History and Geography and gallery in Česká Lípa",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046507001,
zcrm_486281000000949964,"Milton Keynes Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046507006,
